# T		<Sz^2>	<Q>	<Q^2>	<E>	<E^2>	C	F	S
2.33e-18	0.2638	-0.0000	-0.0093	0.3952	2.0759	0.0778	-0.2918	0.6870
1.35e-18	0.2675	-0.0000	0.0077	-0.3822	-2.4040	-0.1560	-1.0727	0.6905
7.78e-19	0.2627	-0.0000	-0.0093	0.3953	2.0758	0.0775	-0.2915	0.6868
4.49e-19	0.2664	-0.0000	0.0077	-0.3837	-2.4121	-0.1562	-1.0740	0.6904
2.59e-19	0.2617	-0.0000	-0.0093	0.3954	2.0770	0.0780	-0.2913	0.6867
1.50e-19	0.2656	-0.0000	0.0077	-0.3849	-2.4192	-0.1564	-1.0752	0.6902
8.65e-20	0.2609	-0.0000	-0.0094	0.3953	2.0758	0.0770	-0.2912	0.6865
4.99e-20	0.2648	-0.0000	0.0077	-0.3861	-2.4255	-0.1565	-1.0762	0.6902
2.88e-20	0.2602	-0.0000	-0.0095	0.3955	2.0767	0.0774	-0.2910	0.6865
1.66e-20	0.2641	-0.0000	0.0077	-0.3870	-2.4311	-0.1566	-1.0771	0.6901
